customer_id,customer_age,vendor_count,product_count,is_chain,first_order,last_order,CUI_American,CUI_Asian,CUI_Beverages,CUI_Cafe,CUI_Chicken Dishes,CUI_Chinese,CUI_Desserts,CUI_Healthy,CUI_Indian,CUI_Italian,CUI_Japanese,CUI_Noodle Dishes,CUI_OTHER,CUI_Street Food / Snacks,CUI_Thai,DOW_0,DOW_1,DOW_2,DOW_3,DOW_4,DOW_5,DOW_6,HR_0,HR_1,HR_2,HR_3,HR_4,HR_5,HR_6,HR_7,HR_8,HR_9,HR_10,HR_11,HR_12,HR_13,HR_14,HR_15,HR_16,HR_17,HR_18,HR_19,HR_20,HR_21,HR_22,HR_23,late_night,early_morning,morning,midday,afternoon_evening,night,weekday,weekend,total_spending,total_orders,order_frequency,order_span,avg_product_cost,avg_order_cost,products_per_vendor,cui_diversity_score,dow_diversity_score,hr_diversity_score
d5cbe9cd02,0.49798189561621475,2.067300675015184,5.456042268287638,3.876321506928435,-1.2125156536791715,-1.6341999085919647,-0.4472118941984693,-0.47569042484757823,3.4407043041186616,0.4944445203711757,-0.23033645478368037,12.57600482782974,-0.18011342525149887,1.0320548011574238,-0.24093626849297234,-0.32464770579175284,-0.3298186622135568,-0.1692555293458516,0.09585617156356749,-0.2667982942686576,-0.1966633400248625,5.878024238823367,-0.5912739995601379,3.14438663580917,1.8081833673693082,-0.6727183844382596,2.8512924950623213,2.6166697587726158,-0.16673698094510128,-0.17494982176456736,-0.19038102301431983,-0.24075485245051453,-0.24483802284408787,-0.2273726441675065,-0.21217170788402634,-0.22214849930812783,2.341776379289638,-0.34257025423246523,-0.403693709365952,0.9609174233733841,4.333840563302642,3.460675275007285,1.6774072852023618,1.2927541169964964,2.3799877038390895,0.8970373350655684,1.0463893779222948,1.3473466380012102,4.357280042987512,-0.2059446665076001,-0.17014178317827702,-0.16380212620340037,-0.38250929105310033,0.899477079884172,1.9527366543767557,3.237244607060656,2.333641575618968,2.4038131431771483,3.1600989250507174,3.5406519480843293,2.0374643598124957,4.159570579776848,-0.8889672014365926,-0.3064879420590228,-0.9605105482080721,-0.5507271536232192,2.092016685201509,2.2169148692751817,1.6298752326597472,4.725495592702366
9c5d8d6747,-0.06612807923465482,1.0821778381970082,6.991758667534242,8.294971490401075,-1.2125156536791715,-1.5049975812255532,-0.4472118941984693,0.6346712652438729,-0.28192368969229004,-0.14468075674487485,-0.23033645478368037,-0.2331002262957595,-0.18011342525149887,-0.16944877521094365,-0.24093626849297234,-0.06792641142278266,13.243637235211734,-0.1692555293458516,-0.34059974334238674,-0.2667982942686576,-0.1966633400248625,3.2898456039860338,3.2170162961458537,3.14438663580917,4.240846143689434,-0.6727183844382596,2.8512924950623213,6.977786023393643,-0.16673698094510128,-0.17494982176456736,-0.19038102301431983,-0.24075485245051453,-0.24483802284408787,-0.2273726441675065,-0.21217170788402634,-0.22214849930812783,-0.2681095872973116,-0.34257025423246523,-0.403693709365952,6.5385748233673455,1.1741379955798357,-0.37834966357201666,-0.36791617222331746,1.2927541169964964,-0.42710866321149316,0.8970373350655684,14.113966073062826,6.395333097644466,2.0450119021096924,-0.2059446665076001,-0.17014178317827702,-0.16380212620340037,-0.38250929105310033,-0.39908932750401616,3.268342807507091,0.3714036878336394,8.3347385653504,1.0279830087353177,4.424321354330992,6.468118900885576,3.11697567767096,6.5197536924533335,-0.9321569721625657,-0.20159197665055456,-0.8723408254685829,-0.5983801260047871,4.8861477243217815,0.6566680024831724,2.3031706953562736,2.4456923156439005
4d43db4f0a,0.9210643767543669,1.0821778381970082,5.967947734703173,7.0898851312721725,-1.2125156536791715,-0.9020533868489652,8.272853778837192,-0.47569042484757823,-0.28192368969229004,-0.14468075674487485,-0.23033645478368037,-0.2331002262957595,-0.18011342525149887,-0.16944877521094365,-0.24093626849297234,0.8447295662650699,-0.3298186622135568,-0.1692555293458516,-0.34059974334238674,-0.2667982942686576,4.039845987729305,1.9957562865673675,0.6781560990085258,0.6415151005940838,-0.6244794089508173,2.8266135674447526,5.190491181662621,9.158344155704157,-0.16673698094510128,-0.17494982176456736,-0.19038102301431983,-0.24075485245051453,-0.24483802284408787,-0.2273726441675065,-0.21217170788402634,-0.22214849930812783,-0.2681095872973116,-0.34257025423246523,1.0853765754542566,2.355331773371874,5.913691847164046,13.05823762145554,3.722730742628041,-0.395401291418761,-0.42710866321149316,3.5683908086529,1.0463893779222948,1.3473466380012102,-0.26725623876812665,-0.2059446665076001,-0.17014178317827702,-0.16380212620340037,-0.38250929105310033,-0.39908932750401616,3.9261458840722585,8.013646139105685,2.333641575618968,-0.34784712570651277,1.8958764957704424,9.395585853686823,2.440328931933281,5.845415660260052,-0.8342148149257133,0.28792252858896383,-0.9150946832274547,-0.6586366590936774,4.053853372243402,0.6566680024831724,2.3031706953562736,3.0156431349085167
7b0661a6ba,0.35695440190349736,-0.8880678354393438,3.6643731358332667,4.679712413014369,-1.2125156536791715,-0.8589859443934946,-0.4472118941984693,-0.47569042484757823,-0.28192368969229004,-0.14468075674487485,-0.23033645478368037,-0.2331002262957595,-0.18011342525149887,-0.16944877521094365,8.830152868510012,-0.32464770579175284,-0.3298186622135568,-0.1692555293458516,-0.34059974334238674,-0.2667982942686576,-0.1966633400248625,4.5839349214047,3.2170162961458537,3.14438663580917,-0.6244794089508173,0.4937255995227446,1.6816931517621714,0.43611162646210266,-0.16673698094510128,-0.17494982176456736,-0.19038102301431983,-0.24075485245051453,-0.24483802284408787,-0.2273726441675065,-0.21217170788402634,-0.22214849930812783,10.171434279050489,4.992406094104527,2.574446860274465,-0.4334969266251059,1.1741379955798357,3.460675275007285,1.6774072852023618,-0.395401291418761,-0.42710866321149316,-0.43863940172809734,-0.405563588204431,-0.3353155152132086,2.0450119021096924,-0.2059446665076001,-0.17014178317827702,-0.16380212620340037,-0.38250929105310033,4.795176302048736,3.268342807507091,2.2819643006516506,-0.666906919246748,1.0279830087353177,3.5815064014774753,1.3450517334833936,0.5691122365842874,3.4852325475835673,-0.700127337756213,0.3228878503917866,-1.218387931080106,-0.862098482233473,17.99478376955625,-0.9035788643088372,2.3031706953562736,2.4456923156439005
d6e5be6382,1.2031193641798017,2.559862093424272,5.20008953507987,1.4661487886706324,-1.2125156536791715,-0.6005812896606713,8.13234087225747,-0.47569042484757823,-0.28192368969229004,-0.14468075674487485,-0.23033645478368037,-0.2331002262957595,-0.18011342525149887,-0.16944877521094365,-0.24093626849297234,1.4347174950671526,-0.3298186622135568,-0.1692555293458516,0.5839976553399637,-0.2667982942686576,-0.1966633400248625,3.2898456039860338,7.0253065918518445,1.8929508682016267,0.5918519792092455,-0.6727183844382596,4.020891838362471,4.797227891083129,-0.16673698094510128,-0.17494982176456736,-0.19038102301431983,-0.24075485245051453,-0.24483802284408787,-0.2273726441675065,-0.21217170788402634,-0.22214849930812783,-0.2681095872973116,-0.34257025423246523,-0.403693709365952,0.9609174233733841,1.1741379955798357,3.460675275007285,-0.36791617222331746,4.669064933827012,-0.42710866321149316,3.5683908086529,2.4983423440490204,8.077995250858885,2.0450119021096924,3.228724607155336,8.434534932171992,-0.16380212620340037,-0.38250929105310033,-0.39908932750401616,0.6371305012464201,4.192524913469662,5.334190070484683,5.155473412060809,4.002913877904234,5.736252162685265,2.27618711655179,5.845415660260052,-0.7924987109174243,0.5326797812087231,-0.8504347299890169,-0.6901218871336399,1.478942720500917,0.6566680024831724,2.3031706953562736,4.155544773437749
928baa4e96,-0.6302380540855244,4.530107767060623,4.688184068664336,3.0729306008425006,-1.2125156536791715,-0.38524407738331845,6.943147082012914,0.4594915469418066,-0.28192368969229004,-0.14468075674487485,-0.23033645478368037,-0.2331002262957595,-0.18011342525149887,-0.16944877521094365,6.921764080347764,2.1801513452302634,0.8874243919281715,-0.1692555293458516,-0.34059974334238674,-0.2667982942686576,1.3433800770196316,5.878024238823367,-0.5912739995601379,1.8929508682016267,-0.6244794089508173,0.4937255995227446,1.6816931517621714,3.7069488249278724,-0.16673698094510128,-0.17494982176456736,-0.19038102301431983,-0.24075485245051453,-0.24483802284408787,-0.2273726441675065,-0.21217170788402634,-0.22214849930812783,-0.2681095872973116,-0.34257025423246523,-0.403693709365952,0.9609174233733841,-0.40571328828156744,3.460675275007285,1.6774072852023618,2.980909525411754,-0.42710866321149316,-0.43863940172809734,5.402248276302473,3.0300087912156286,2.0450119021096924,-0.2059446665076001,-0.17014178317827702,4.176668848628864,-0.38250929105310033,-0.39908932750401616,-0.020672575318747572,4.192524913469662,2.9337512745921113,2.4038131431771483,2.3172839721972007,3.5406519480843293,4.228677914662492,3.4852325475835673,-0.6017965211652462,0.7075063902228368,-0.10796325217786558,0.19085313433404402,0.22183145954919864,2.9970383026711866,1.6298752326597472,3.0156431349085167
01ad9867f2,0.21592690819077998,5.515230603878799,6.991758667534242,5.483103319100303,-1.2125156536791715,-0.21297430756143623,0.764711925051629,14.857341687146393,-0.28192368969229004,-0.14468075674487485,-0.23033645478368037,-0.2331002262957595,-0.18011342525149887,10.567255474716688,-0.24093626849297234,-0.32464770579175284,-0.3298186622135568,-0.1692555293458516,-0.34059974334238674,0.6364909891266153,-0.1966633400248625,3.2898456039860338,4.486446394714518,0.6415151005940838,1.8081833673693082,1.6601695834837487,2.8512924950623213,4.797227891083129,-0.16673698094510128,-0.17494982176456736,6.720586423400488,10.535823445878874,4.9891554099859565,2.72594752473751,-0.21217170788402634,3.202969264986474,-0.2681095872973116,3.2140806446588632,1.0853765754542566,2.355331773371874,1.1741379955798357,5.380187744296936,-0.36791617222331746,-0.395401291418761,-0.42710866321149316,-0.43863940172809734,-0.405563588204431,-0.3353155152132086,-0.26725623876812665,-0.2059446665076001,-0.17014178317827702,-0.16380212620340037,9.477522128259377,2.19804348727236,3.268342807507091,2.2819643006516506,-0.666906919246748,-0.34784712570651277,4.002913877904234,5.004385424484953,10.460648625641689,5.508246644163411,-0.721581334103333,0.8473676774341278,0.8939607770813992,0.9902141651765868,0.6057767707758316,1.4367914358791771,2.9764661580528,4.155544773437749
63953d4795,-0.06612807923465482,8.470599114333327,6.22390046791094,5.0814078660573365,-1.2125156536791715,-0.16990686510596567,0.1355033948527288,4.85874563125315,8.575979613410476,-0.14468075674487485,-0.23033645478368037,-0.2331002262957595,5.256251272191059,-0.16944877521094365,-0.24093626849297234,-0.32464770579175284,-0.3298186622135568,-0.1692555293458516,-0.34059974334238674,1.9510460886372853,-0.1966633400248625,11.054381508498032,4.486446394714518,4.395822403416713,1.8081833673693082,1.6601695834837487,0.5120938084620216,3.7069488249278724,-0.16673698094510128,-0.17494982176456736,-0.19038102301431983,-0.24075485245051453,4.9891554099859565,2.72594752473751,6.549759516665038,-0.22214849930812783,4.9516623458765885,1.435755195213199,2.574446860274465,3.7497461233703646,1.1741379955798357,5.380187744296936,1.6774072852023618,4.669064933827012,5.187084070889672,-0.43863940172809734,-0.405563588204431,-0.3353155152132086,2.0450119021096924,-0.2059446665076001,-0.17014178317827702,-0.16380212620340037,1.8086088021274498,6.093742709436923,3.9261458840722585,6.103085526287673,1.7335318766458248,1.0279830087353177,7.795581165745058,2.808785209884017,6.072803242424249,7.531260740743256,-0.8005210386113261,0.8823329992369505,0.015868152634340542,-0.22468133383369773,-0.2636735791631893,2.2169148692751817,2.9764661580528,5.865397231231599
768c58de1d,1.0620918704670843,3.05242351183336,4.688184068664336,2.2695396947565665,-1.2125156536791715,0.04543034717138716,-0.4472118941984693,6.071117462185134,-0.28192368969229004,-0.14468075674487485,-0.23033645478368037,-0.2331002262957595,-0.18011342525149887,-0.16944877521094365,-0.24093626849297234,-0.32464770579175284,1.92340270998261,-0.1692555293458516,-0.34059974334238674,2.022082911420854,-0.1966633400248625,7.172113556242033,4.486446394714518,0.6415151005940838,3.024514755529371,1.6601695834837487,2.8512924950623213,1.5263906926173592,-0.16673698094510128,-0.17494982176456736,-0.19038102301431983,-0.24075485245051453,-0.24483802284408787,-0.2273726441675065,-0.21217170788402634,-0.22214849930812783,15.39120621222439,8.549056992995856,5.552587429914882,6.5385748233673455,-0.40571328828156744,-0.37834966357201666,-0.36791617222331746,1.2927541169964964,-0.42710866321149316,-0.43863940172809734,-0.405563588204431,-0.3353155152132086,-0.26725623876812665,-0.2059446665076001,-0.17014178317827702,-0.16380212620340037,-0.38250929105310033,7.392309116825111,8.530767420028432,0.3714036878336394,-0.666906919246748,-0.34784712570651277,5.688543783611267,2.808785209884017,4.40110650130596,5.845415660260052,-0.7031070594710909,1.0571596082510641,-0.050262304446986476,-0.2825257408376614,0.8865109768340149,0.6566680024831724,2.9764661580528,1.3057906771146672
8c0b4a3e60,-1.3353755226491113,1.0821778381970082,4.176278602248801,5.483103319100303,-1.2125156536791715,0.26076755944873997,-0.4472118941984693,-0.47569042484757823,0.8229094247499413,-0.14468075674487485,-0.23033645478368037,-0.2331002262957595,-0.18011342525149887,-0.16944877521094365,-0.24093626849297234,-0.32464770579175284,-0.3298186622135568,9.56171295944519,2.6700846433608567,-0.2667982942686576,-0.1966633400248625,4.5839349214047,0.6781560990085258,0.6415151005940838,0.5918519792092455,1.6601695834837487,2.8512924950623213,3.7069488249278724,-0.16673698094510128,-0.17494982176456736,-0.19038102301431983,-0.24075485245051453,-0.24483802284408787,-0.2273726441675065,-0.21217170788402634,-0.22214849930812783,-0.2681095872973116,-0.34257025423246523,-0.403693709365952,2.355331773371874,2.753989279441239,1.5411628057176343,1.6774072852023618,1.2927541169964964,0.9764395203137982,3.5683908086529,3.9502953101757465,3.0300087912156286,-0.26725623876812665,-0.2059446665076001,-0.17014178317827702,-0.16380212620340037,-0.38250929105310033,-0.39908932750401616,1.9527366543767557,2.2819643006516506,4.734080371511541,-0.34784712570651277,2.738691448623959,4.2725186862846405,0.8718981096181051,4.159570579776848,-0.5448093433682086,1.2319862172651779,-1.169953232859745,-0.8441702431602323,2.597338256106239,0.6566680024831724,2.9764661580528,3.585593954173133
